X1 X2 Y
0.697349106292665 0.843629812218273 4.80603283109587
0.729526952578276 0.588515684986113 6.09405250239907
0.850871211344267 0.536129993091937 6.2851735641579
0.490289128931286 0.0754253692409052 11.7650083483196
0.359902220769446 0.410578181852361 9.037163915016
0.158049489037265 0.783046967070592 6.29652265722803
0.436708551374503 0.750364397929059 5.9235493623539
0.76019140318866 0.417791864167056 7.36955851027237
0.270772272935517 0.625801763653842 7.47484935648732
0.0374955537262137 0.143050589950033 6.56566723384282
0.818355236251257 0.312944123770595 8.31574625669872
0.661155756659644 0.49026784536801 6.95522729543106
0.538074700871186 0.861790702830246 5.05124365970603
0.89609994422247 0.441829215241881 6.97259383042523
0.837101786639805 0.736932221818654 5.11758165990098
0.574195446073542 0.379725699389416 8.25156000477897
0.199285776237964 0.158933818440026 13.1742141622985
0.287355691990686 0.320811011405443 10.6309277476964
0.373447138142732 0.790051884239078 5.96186419382158
0.519414558304284 0.935561831671138 4.79776968216923
0.105342751664936 0 11.6591532225021
0.389597666927444 0.0140395277111638 12.5713996429725
0.797411956359812 0.652111876132236 5.6065688021762
1 0.550567951622697 6.07442241368774
0.962176892706069 0.0349425937615577 10.2126552610946
0.0858903852668215 0.461165480742801 7.00838510207678
0.177397629901448 0.578237132566222 7.8799505066509
0.683925592594244 0.182405364209243 10.0981760586935
0.183755068533240 0.96866300495656 5.5130478211055
0.234137593178562 0.721162564933877 6.88710021751113
0.136630655964426 0.271435976299873 10.8112906904943
0.615984400728002 0.620181275823838 6.12568722739599
0.636777434778178 1 4.31910156968633
0.0766352113996757 0.669507612231047 5.25301749735714
0.722110572869119 0.823519346261546 4.85526436847565
0.59527995727947 0.206178205639378 10.1779154194709
0.9440087901403 0.127362107470809 10.0297356440553
0.403818256891306 0.371773724978209 9.20513057364474
0.558563373203934 0.502263494271251 7.160233475149
0.778200006957533 0.917072361811696 4.41933482196215
0 0.97690136391299 1.20179330213137
0.241333345678626 0.104026875187668 13.6345763947012
0.0266098335228373 0.234611821105901 5.04155778890019
0.316151540289041 0.687410020672017 6.83516977237187
0.477032641449082 0.0482127152472436 11.8731612072676
0.923698343878253 0.335960586763285 7.93991580606583
0.971288825670467 0.284069292253054 8.44862819520858
0.885824891809818 0.892879973313546 4.41928088724042
0.326552892809221 0.885282907028677 5.66757083057746
0.444985383467594 0.226429494997669 10.7816563305315
